date,fuel_type,price_npr,source
2024-06-21,kerosene,127,NOC historical seed
2024-06-21,lpg,1450,NOC historical seed
2024-06-21,petrol,182,NOC historical seed
2024-06-22,diesel,162,NOC historical seed
2024-06-22,kerosene,127,NOC historical seed
2024-06-22,lpg,1450,NOC historical seed
2024-06-22,petrol,182,NOC historical seed
2024-06-23,diesel,162,NOC historical seed
2024-06-23,kerosene,127,NOC historical seed
2024-06-23,lpg,1450,NOC historical seed
2024-06-23,petrol,182,NOC historical seed
2024-06-24,diesel,162,NOC historical seed
2024-06-24,kerosene,127,NOC historical seed
2024-06-24,lpg,1450,NOC historical seed
2024-06-24,petrol,182,NOC historical seed
2024-06-25,diesel,162,NOC historical seed
2024-06-25,kerosene,127,NOC historical seed
2024-06-25,lpg,1450,NOC historical seed
2024-06-25,petrol,182,NOC historical seed
2024-06-26,diesel,162,NOC historical seed
2024-06-26,kerosene,127,NOC historical seed
2024-06-26,lpg,1450,NOC historical seed
2024-06-26,petrol,182,NOC historical seed
2024-06-27,diesel,162,NOC historical seed
2024-06-27,kerosene,127,NOC historical seed
2024-06-27,lpg,1450,NOC historical seed
2024-06-27,petrol,182,NOC historical seed
2024-06-28,diesel,162,NOC historical seed
2024-06-28,kerosene,127,NOC historical seed
2024-06-28,lpg,1450,NOC historical seed
2024-06-28,petrol,182,NOC historical seed
2024-06-29,diesel,162,NOC historical seed
2024-06-29,kerosene,127,NOC historical seed
2024-06-29,lpg,1450,NOC historical seed
2024-06-29,petrol,182,NOC historical seed
2024-06-30,diesel,162,NOC historical seed
2024-06-30,kerosene,127,NOC historical seed
2024-06-30,lpg,1450,NOC historical seed
2024-06-30,petrol,182,NOC historical seed
2024-07-01,diesel,162,NOC historical seed
2024-07-01,kerosene,127,NOC historical seed
2024-07-01,lpg,1450,NOC historical seed
2024-07-01,petrol,182,NOC historical seed
2024-07-02,diesel,162,NOC historical seed
2024-07-02,kerosene,127,NOC historical seed
2024-07-02,lpg,1450,NOC historical seed
2024-07-02,petrol,182,NOC historical seed
2024-07-03,diesel,162,NOC historical seed
2024-07-03,kerosene,127,NOC historical seed
2024-07-03,lpg,1450,NOC historical seed
2024-07-03,petrol,182,NOC historical seed
2024-07-04,diesel,162,NOC historical seed
2024-07-04,kerosene,127,NOC historical seed
2024-07-04,lpg,1450,NOC historical seed
2024-07-04,petrol,182,NOC historical seed
2024-07-05,diesel,162,NOC historical seed
2024-07-05,kerosene,127,NOC historical seed
2024-07-05,lpg,1450,NOC historical seed
2024-07-05,petrol,182,NOC historical seed
2024-07-06,diesel,162,NOC historical seed
2024-07-06,kerosene,127,NOC historical seed
2024-07-06,lpg,1450,NOC historical seed
2024-07-06,petrol,182,NOC historical seed
2024-07-07,diesel,162,NOC historical seed
2024-07-07,kerosene,127,NOC historical seed
2024-07-07,lpg,1450,NOC historical seed
2024-07-07,petrol,182,NOC historical seed
2024-07-08,diesel,162,NOC historical seed
2024-07-08,kerosene,127,NOC historical seed
2024-07-08,lpg,1450,NOC historical seed
2024-07-08,petrol,182,NOC historical seed
2024-07-09,diesel,162,NOC historical seed
2024-07-09,kerosene,127,NOC historical seed
2024-07-09,lpg,1450,NOC historical seed
2024-07-09,petrol,182,NOC historical seed
2024-07-10,diesel,162,NOC historical seed
2024-07-10,kerosene,127,NOC historical seed
2024-07-10,lpg,1450,NOC historical seed
2024-07-10,petrol,182,NOC historical seed
2024-07-11,diesel,162,NOC historical seed
2024-07-11,kerosene,127,NOC historical seed
2024-07-11,lpg,1450,NOC historical seed
2024-07-11,petrol,182,NOC historical seed
2024-07-12,diesel,162,NOC historical seed
2024-07-12,kerosene,127,NOC historical seed
2024-07-12,lpg,1450,NOC historical seed
2024-07-12,petrol,182,NOC historical seed
2024-07-13,diesel,162,NOC historical seed
2024-07-13,kerosene,127,NOC historical seed
2024-07-13,lpg,1450,NOC historical seed
2024-07-13,petrol,182,NOC historical seed
2024-07-14,diesel,162,NOC historical seed
2024-07-14,kerosene,127,NOC historical seed
2024-07-14,lpg,1450,NOC historical seed
2024-07-14,petrol,182,NOC historical seed
2024-07-15,diesel,162,NOC historical seed
2024-07-15,kerosene,127,NOC historical seed
2024-07-15,lpg,1450,NOC historical seed
2024-07-15,petrol,182,NOC historical seed
2024-07-16,diesel,162,NOC historical seed
2024-07-16,kerosene,127,NOC historical seed
2024-07-16,lpg,1450,NOC historical seed
2024-07-16,petrol,182,NOC historical seed
2024-07-17,diesel,162,NOC historical seed
2024-07-17,kerosene,127,NOC historical seed
2024-07-17,lpg,1450,NOC historical seed
2024-07-17,petrol,182,NOC historical seed
2024-07-18,diesel,162,NOC historical seed
2024-07-18,kerosene,127,NOC historical seed
2024-07-18,lpg,1450,NOC historical seed
2024-07-18,petrol,182,NOC historical seed
2024-07-19,diesel,162,NOC historical seed
2024-07-19,kerosene,127,NOC historical seed
2024-07-19,lpg,1450,NOC historical seed
2024-07-19,petrol,182,NOC historical seed
2024-07-20,diesel,162,NOC historical seed
2024-07-20,kerosene,127,NOC historical seed
2024-07-20,lpg,1450,NOC historical seed
2024-07-20,petrol,182,NOC historical seed
2024-07-21,diesel,162,NOC historical seed
2024-07-21,kerosene,127,NOC historical seed
2024-07-21,lpg,1450,NOC historical seed
2024-07-21,petrol,182,NOC historical seed
2024-07-22,diesel,162,NOC historical seed
2024-07-22,kerosene,127,NOC historical seed
2024-07-22,lpg,1450,NOC historical seed
2024-07-22,petrol,182,NOC historical seed
2024-07-23,diesel,162,NOC historical seed
2024-07-23,kerosene,127,NOC historical seed
2024-07-23,lpg,1450,NOC historical seed
2024-07-23,petrol,182,NOC historical seed
2024-07-24,diesel,162,NOC historical seed
2024-07-24,kerosene,127,NOC historical seed
2024-07-24,lpg,1450,NOC historical seed
2024-07-24,petrol,182,NOC historical seed
2024-07-25,diesel,162,NOC historical seed
2024-07-25,kerosene,127,NOC historical seed
2024-07-25,lpg,1450,NOC historical seed
2024-07-25,petrol,182,NOC historical seed
2024-07-26,diesel,162,NOC historical seed
2024-07-26,kerosene,127,NOC historical seed
2024-07-26,lpg,1450,NOC historical seed
2024-07-26,petrol,182,NOC historical seed
2024-07-27,diesel,162,NOC historical seed
2024-07-27,kerosene,127,NOC historical seed
2024-07-27,lpg,1450,NOC historical seed
2024-07-27,petrol,182,NOC historical seed
2024-07-28,diesel,162,NOC historical seed
2024-07-28,kerosene,127,NOC historical seed
2024-07-28,lpg,1450,NOC historical seed
2024-07-28,petrol,182,NOC historical seed
2024-07-29,diesel,162,NOC historical seed
2024-07-29,kerosene,127,NOC historical seed
2024-07-29,lpg,1450,NOC historical seed
2024-07-29,petrol,182,NOC historical seed
2024-07-30,diesel,162,NOC historical seed
2024-07-30,kerosene,127,NOC historical seed
2024-07-30,lpg,1450,NOC historical seed
2024-07-30,petrol,182,NOC historical seed
2024-07-31,diesel,162,NOC historical seed
2024-07-31,kerosene,127,NOC historical seed
2024-07-31,lpg,1450,NOC historical seed
2024-07-31,petrol,182,NOC historical seed
2024-08-01,diesel,162,NOC historical seed
2024-08-01,kerosene,127,NOC historical seed
2024-08-01,lpg,1450,NOC historical seed
2024-08-01,petrol,182,NOC historical seed
2024-08-02,diesel,162,NOC historical seed
2024-08-02,kerosene,127,NOC historical seed
2024-08-02,lpg,1450,NOC historical seed
2024-08-02,petrol,182,NOC historical seed
2024-08-03,diesel,162,NOC historical seed
2024-08-03,kerosene,127,NOC historical seed
2024-08-03,lpg,1450,NOC historical seed
2024-08-03,petrol,182,NOC historical seed
2024-08-04,diesel,162,NOC historical seed
2024-08-04,kerosene,127,NOC historical seed
2024-08-04,lpg,1450,NOC historical seed
2024-08-04,petrol,182,NOC historical seed
2024-08-05,diesel,162,NOC historical seed
2024-08-05,kerosene,127,NOC historical seed
2024-08-05,lpg,1450,NOC historical seed
2024-08-05,petrol,182,NOC historical seed
2024-08-06,diesel,162,NOC historical seed
2024-08-06,kerosene,127,NOC historical seed
2024-08-06,lpg,1450,NOC historical seed
2024-08-06,petrol,182,NOC historical seed
2024-08-07,diesel,162,NOC historical seed
2024-08-07,kerosene,127,NOC historical seed
2024-08-07,lpg,1450,NOC historical seed
2024-08-07,petrol,182,NOC historical seed
2024-08-08,diesel,162,NOC historical seed
2024-08-08,kerosene,127,NOC historical seed
2024-08-08,lpg,1450,NOC historical seed
2024-08-08,petrol,182,NOC historical seed
2024-08-09,diesel,162,NOC historical seed
2024-08-09,kerosene,127,NOC historical seed
2024-08-09,lpg,1450,NOC historical seed
2024-08-09,petrol,182,NOC historical seed
2024-08-10,diesel,162,NOC historical seed
2024-08-10,kerosene,127,NOC historical seed
2024-08-10,lpg,1450,NOC historical seed
2024-08-10,petrol,182,NOC historical seed
2024-08-11,diesel,162,NOC historical seed
2024-08-11,kerosene,127,NOC historical seed
2024-08-11,lpg,1450,NOC historical seed
2024-08-11,petrol,182,NOC historical seed
2024-08-12,diesel,162,NOC historical seed
2024-08-12,kerosene,127,NOC historical seed
2024-08-12,lpg,1450,NOC historical seed
2024-08-12,petrol,182,NOC historical seed
2024-08-13,diesel,162,NOC historical seed
2024-08-13,kerosene,127,NOC historical seed
2024-08-13,lpg,1450,NOC historical seed
2024-08-13,petrol,182,NOC historical seed
2024-08-14,diesel,162,NOC historical seed
2024-08-14,kerosene,127,NOC historical seed
2024-08-14,lpg,1450,NOC historical seed
2024-08-14,petrol,182,NOC historical seed
2024-08-15,diesel,162,NOC historical seed
2024-08-15,kerosene,127,NOC historical seed
2024-08-15,lpg,1450,NOC historical seed
2024-08-15,petrol,182,NOC historical seed
2024-08-16,diesel,162,NOC historical seed
2024-08-16,kerosene,127,NOC historical seed
2024-08-16,lpg,1450,NOC historical seed
2024-08-16,petrol,182,NOC historical seed
2024-08-17,diesel,162,NOC historical seed
2024-08-17,kerosene,127,NOC historical seed
2024-08-17,lpg,1450,NOC historical seed
2024-08-17,petrol,182,NOC historical seed
2024-08-18,diesel,162,NOC historical seed
2024-08-18,kerosene,127,NOC historical seed
2024-08-18,lpg,1450,NOC historical seed
2024-08-18,petrol,182,NOC historical seed
2024-08-19,diesel,162,NOC historical seed
2024-08-19,kerosene,127,NOC historical seed
2024-08-19,lpg,1450,NOC historical seed
2024-08-19,petrol,182,NOC historical seed
2024-08-20,diesel,162,NOC historical seed
2024-08-20,kerosene,127,NOC historical seed
2024-08-20,lpg,1450,NOC historical seed
2024-08-20,petrol,182,NOC historical seed
2024-08-21,diesel,162,NOC historical seed
2024-08-21,kerosene,127,NOC historical seed
2024-08-21,lpg,1450,NOC historical seed
2024-08-21,petrol,182,NOC historical seed
2024-08-22,diesel,162,NOC historical seed
2024-08-22,kerosene,127,NOC historical seed
2024-08-22,lpg,1450,NOC historical seed
2024-08-22,petrol,182,NOC historical seed
2024-08-23,diesel,162,NOC historical seed
2024-08-23,kerosene,127,NOC historical seed
2024-08-23,lpg,1450,NOC historical seed
2024-08-23,petrol,182,NOC historical seed
2024-08-24,diesel,162,NOC historical seed
2024-08-24,kerosene,127,NOC historical seed
2024-08-24,lpg,1450,NOC historical seed
2024-08-24,petrol,182,NOC historical seed
2024-08-25,diesel,162,NOC historical seed
2024-08-25,kerosene,127,NOC historical seed
2024-08-25,lpg,1450,NOC historical seed
2024-08-25,petrol,182,NOC historical seed
2024-08-26,diesel,162,NOC historical seed
2024-08-26,kerosene,127,NOC historical seed
2024-08-26,lpg,1450,NOC historical seed
2024-08-26,petrol,182,NOC historical seed
2024-08-27,diesel,162,NOC historical seed
2024-08-27,kerosene,127,NOC historical seed
2024-08-27,lpg,1450,NOC historical seed
2024-08-27,petrol,182,NOC historical seed
2024-08-28,diesel,162,NOC historical seed
2024-08-28,kerosene,127,NOC historical seed
2024-08-28,lpg,1450,NOC historical seed
2024-08-28,petrol,182,NOC historical seed
2024-08-29,diesel,162,NOC historical seed
2024-08-29,kerosene,127,NOC historical seed
2024-08-29,lpg,1450,NOC historical seed
2024-08-29,petrol,182,NOC historical seed
2024-08-30,diesel,162,NOC historical seed
2024-08-30,kerosene,127,NOC historical seed
2024-08-30,lpg,1450,NOC historical seed
2024-08-30,petrol,182,NOC historical seed
2024-08-31,diesel,162,NOC historical seed
2024-08-31,kerosene,127,NOC historical seed
2024-08-31,lpg,1450,NOC historical seed
2024-08-31,petrol,182,NOC historical seed
2024-09-01,diesel,162,NOC historical seed
2024-09-01,kerosene,127,NOC historical seed
2024-09-01,lpg,1450,NOC historical seed
2024-09-01,petrol,182,NOC historical seed
2024-09-02,diesel,162,NOC historical seed
2024-09-02,kerosene,127,NOC historical seed
2024-09-02,lpg,1450,NOC historical seed
2024-09-02,petrol,182,NOC historical seed
2024-09-03,diesel,162,NOC historical seed
2024-09-03,kerosene,127,NOC historical seed
2024-09-03,lpg,1450,NOC historical seed
2024-09-03,petrol,182,NOC historical seed
2024-09-04,diesel,162,NOC historical seed
2024-09-04,kerosene,127,NOC historical seed
2024-09-04,lpg,1450,NOC historical seed
2024-09-04,petrol,182,NOC historical seed
2024-09-05,diesel,162,NOC historical seed
2024-09-05,kerosene,127,NOC historical seed
2024-09-05,lpg,1450,NOC historical seed
2024-09-05,petrol,182,NOC historical seed
2024-09-06,diesel,162,NOC historical seed
2024-09-06,kerosene,127,NOC historical seed
2024-09-06,lpg,1450,NOC historical seed
2024-09-06,petrol,182,NOC historical seed
2024-09-07,diesel,162,NOC historical seed
2024-09-07,kerosene,127,NOC historical seed
2024-09-07,lpg,1450,NOC historical seed
2024-09-07,petrol,182,NOC historical seed
2024-09-08,diesel,162,NOC historical seed
2024-09-08,kerosene,127,NOC historical seed
2024-09-08,lpg,1450,NOC historical seed
2024-09-08,petrol,182,NOC historical seed
2024-09-09,diesel,162,NOC historical seed
2024-09-09,kerosene,127,NOC historical seed
2024-09-09,lpg,1450,NOC historical seed
2024-09-09,petrol,182,NOC historical seed
2024-09-10,diesel,162,NOC historical seed
2024-09-10,kerosene,127,NOC historical seed
2024-09-10,lpg,1450,NOC historical seed
2024-09-10,petrol,182,NOC historical seed
2024-09-11,diesel,162,NOC historical seed
2024-09-11,kerosene,127,NOC historical seed
2024-09-11,lpg,1450,NOC historical seed
2024-09-11,petrol,182,NOC historical seed
2024-09-12,diesel,162,NOC historical seed
2024-09-12,kerosene,127,NOC historical seed
2024-09-12,lpg,1450,NOC historical seed
2024-09-12,petrol,182,NOC historical seed
2024-09-13,diesel,162,NOC historical seed
2024-09-13,kerosene,127,NOC historical seed
2024-09-13,lpg,1450,NOC historical seed
2024-09-13,petrol,182,NOC historical seed
2024-09-14,diesel,162,NOC historical seed
2024-09-14,kerosene,127,NOC historical seed
2024-09-14,lpg,1450,NOC historical seed
2024-09-14,petrol,182,NOC historical seed
2024-09-15,diesel,162,NOC historical seed
2024-09-15,kerosene,127,NOC historical seed
2024-09-15,lpg,1450,NOC historical seed
2024-09-15,petrol,182,NOC historical seed
2024-09-16,diesel,162,NOC historical seed
2024-09-16,kerosene,127,NOC historical seed
2024-09-16,lpg,1450,NOC historical seed
2024-09-16,petrol,182,NOC historical seed
2024-09-17,diesel,162,NOC historical seed
2024-09-17,kerosene,127,NOC historical seed
2024-09-17,lpg,1450,NOC historical seed
2024-09-17,petrol,182,NOC historical seed
2024-09-18,diesel,162,NOC historical seed
2024-09-18,kerosene,127,NOC historical seed
2024-09-18,lpg,1450,NOC historical seed
2024-09-18,petrol,182,NOC historical seed
2024-09-19,diesel,162,NOC historical seed
2024-09-19,kerosene,127,NOC historical seed
2024-09-19,lpg,1450,NOC historical seed
2024-09-19,petrol,182,NOC historical seed
2024-09-20,diesel,162,NOC historical seed
2024-09-20,kerosene,127,NOC historical seed
2024-09-20,lpg,1450,NOC historical seed
2024-09-20,petrol,182,NOC historical seed
2024-09-21,diesel,162,NOC historical seed
2024-09-21,kerosene,127,NOC historical seed
2024-09-21,lpg,1450,NOC historical seed
2024-09-21,petrol,182,NOC historical seed
2024-09-22,diesel,162,NOC historical seed
2024-09-22,kerosene,127,NOC historical seed
2024-09-22,lpg,1450,NOC historical seed
2024-09-22,petrol,182,NOC historical seed
2024-09-23,diesel,162,NOC historical seed
2024-09-23,kerosene,127,NOC historical seed
2024-09-23,lpg,1450,NOC historical seed
2024-09-23,petrol,182,NOC historical seed
2024-09-24,diesel,162,NOC historical seed
2024-09-24,kerosene,127,NOC historical seed
2024-09-24,lpg,1450,NOC historical seed
2024-09-24,petrol,182,NOC historical seed
2024-09-25,diesel,162,NOC historical seed
2024-09-25,kerosene,127,NOC historical seed
2024-09-25,lpg,1450,NOC historical seed
2024-09-25,petrol,182,NOC historical seed
2024-09-26,diesel,162,NOC historical seed
2024-09-26,kerosene,127,NOC historical seed
2024-09-26,lpg,1450,NOC historical seed
2024-09-26,petrol,182,NOC historical seed
2024-09-27,diesel,162,NOC historical seed
2024-09-27,kerosene,127,NOC historical seed
2024-09-27,lpg,1450,NOC historical seed
2024-09-27,petrol,182,NOC historical seed
2024-09-28,diesel,162,NOC historical seed
2024-09-28,kerosene,127,NOC historical seed
2024-09-28,lpg,1450,NOC historical seed
2024-09-28,petrol,182,NOC historical seed
2024-09-29,diesel,162,NOC historical seed
2024-09-29,kerosene,127,NOC historical seed
2024-09-29,lpg,1450,NOC historical seed
2024-09-29,petrol,182,NOC historical seed
2024-09-30,diesel,162,NOC historical seed
2024-09-30,kerosene,127,NOC historical seed
2024-09-30,lpg,1450,NOC historical seed
2024-09-30,petrol,182,NOC historical seed
2024-10-01,diesel,162,NOC historical seed
2024-10-01,kerosene,127,NOC historical seed
2024-10-01,lpg,1450,NOC historical seed
2024-10-01,petrol,182,NOC historical seed
2024-10-02,diesel,162,NOC historical seed
2024-10-02,kerosene,127,NOC historical seed
2024-10-02,lpg,1450,NOC historical seed
2024-10-02,petrol,182,NOC historical seed
2024-10-03,diesel,162,NOC historical seed
2024-10-03,kerosene,127,NOC historical seed
2024-10-03,lpg,1450,NOC historical seed
2024-10-03,petrol,182,NOC historical seed
2024-10-04,diesel,162,NOC historical seed
2024-10-04,kerosene,127,NOC historical seed
2024-10-04,lpg,1450,NOC historical seed
